Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,AOF.AX
effectOfAccountingCharges,,,,,AOF.AX
incomeBeforeTax,23257000,13245000,44828000,97293000,AOF.AX
minorityInterest,,,,,AOF.AX
netIncome,23257000,13245000,44828000,97293000,AOF.AX
sellingGeneralAdministrative,4110000,4164000,3907000,3287000,AOF.AX
grossProfit,28905000,35398000,39382000,35152000,AOF.AX
ebit,23327000,29925000,34461000,30810000,AOF.AX
operatingIncome,23327000,29925000,34461000,30810000,AOF.AX
otherOperatingExpenses,1468000,1309000,1014000,1055000,AOF.AX
interestExpense,1587000,-10858000,-13697000,-7234000,AOF.AX
extraordinaryItems,,,,,AOF.AX
nonRecurring,,,,,AOF.AX
otherItems,,,,,AOF.AX
incomeTaxExpense,0,0,0,0,AOF.AX
totalRevenue,49641000,57563000,58924000,53402000,AOF.AX
totalOperatingExpenses,26314000,27638000,24463000,22592000,AOF.AX
costOfRevenue,20736000,22165000,19542000,18250000,AOF.AX
totalOtherIncomeExpenseNet,-70000,-16680000,10367000,66483000,AOF.AX
discontinuedOperations,,,,,AOF.AX
netIncomeFromContinuingOps,23257000,13245000,44828000,97293000,AOF.AX
netIncomeApplicableToCommonShares,23257000,13245000,44828000,97293000,AOF.AX
