Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,FOS.AX
effectOfAccountingCharges,,,,,FOS.AX
incomeBeforeTax,789280,200943,420395,221725,FOS.AX
minorityInterest,,,,,FOS.AX
netIncome,742111,114776,304787,160750,FOS.AX
sellingGeneralAdministrative,2650881,1333956,1191773,1656322,FOS.AX
grossProfit,3284616,1679952,1654257,1917903,FOS.AX
ebit,3984,15936,420395,221725,FOS.AX
operatingIncome,3984,15936,420395,221725,FOS.AX
otherOperatingExpenses,,,,,FOS.AX
interestExpense,-38702,-23486,-23486,-23486,FOS.AX
extraordinaryItems,,,,,FOS.AX
nonRecurring,,,,,FOS.AX
otherItems,,,,,FOS.AX
incomeTaxExpense,47169,86168,115608,60975,FOS.AX
totalRevenue,8156915,4193199,4250564,6292169,FOS.AX
totalOperatingExpenses,8152931,4177263,3830169,6070444,FOS.AX
costOfRevenue,4872299,2513247,2596307,4374266,FOS.AX
totalOtherIncomeExpenseNet,785296,185006,0,0,FOS.AX
discontinuedOperations,,,,,FOS.AX
netIncomeFromContinuingOps,742111,114776,304787,160750,FOS.AX
netIncomeApplicableToCommonShares,742111,114776,304787,160750,FOS.AX
