Breakdown,Value,ticker
zip,3000,TOP.AX
sector,Financial Services,TOP.AX
longBusinessSummary,Thorney Opportunities Ltd is an equity fund launched and managed by Thorney Management Services Pty Ltd. The fund invests in the public equity markets of Australia. It seeks to invest in stocks of companies operating across diversified sectors. Thorney Opportunities Ltd is domiciled in Australia.,TOP.AX
city,Melbourne,TOP.AX
state,VIC,TOP.AX
country,Australia,TOP.AX
website,https://www.thorneyopportunities.com.au,TOP.AX
maxAge,86400,TOP.AX
address1,Level 39,TOP.AX
industry,Asset Management,TOP.AX
address2,55 Collins Street,TOP.AX
