,0,1,ticker
0,Market Cap (intraday),64.75M,BKY.AX
1,Enterprise Value,78.73M,BKY.AX
2,Trailing P/E,1.88,BKY.AX
3,Forward P/E,,BKY.AX
4,PEG Ratio (5 yr expected),,BKY.AX
5,Price/Sales (ttm),4.84k,BKY.AX
6,Price/Book (mrq),,BKY.AX
7,Enterprise Value/Revenue,3.42k,BKY.AX
8,Enterprise Value/EBITDA,-11.58,BKY.AX
