Breakdown,Value,ticker
zip,4000,ICT.AX
sector,Consumer Defensive,ICT.AX
longBusinessSummary,"iCollege Limited provides vocational education and training solutions in Australia and internationally. The company offers training to develop skills and knowledge required to gain employment or advance careers in various industry sectors, including construction, aged care, disability, hospitality, business, information technology, English language, and health and fitness. It serves workers, job seekers, and school leavers through its campuses in n Sydney, Brisbane, Gold Coast, Perth, Adelaide, and Canberra. iCollege Limited was incorporated in 2003 and is based in Brisbane, Australia.",ICT.AX
city,Brisbane,ICT.AX
phone,61 7 3229 6000,ICT.AX
state,QLD,ICT.AX
compensationAsOfEpochDate,1640908800,ICT.AX
country,Australia,ICT.AX
website,https://www.icollege.edu.au,ICT.AX
maxAge,86400,ICT.AX
address1,205 North Quay,ICT.AX
fax,61 8 9381 1122,ICT.AX
industry,Education & Training Services,ICT.AX
