Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,434356.0,-236897.0,472547.0,-1979218.0,APC.AX
totalCashflowsFromInvestingActivities,-8462083.0,-4444700.0,-3474513.0,-60276.0,APC.AX
netBorrowings,-95213.0,-47746.0,-47746.0,-47746.0,APC.AX
totalCashFromFinancingActivities,15912524.0,5496960.0,3933051.0,6437556.0,APC.AX
changeToOperatingActivities,125120.0,96575.0,23908.0,37980.0,APC.AX
issuanceOfStock,17063826.0,5831517.0,4250050.0,6515836.0,APC.AX
netIncome,-3734289.0,-775551.0,142446.0,-4999921.0,APC.AX
changeInCash,4417622.0,1426426.0,-248930.0,241124.0,APC.AX
effectOfExchangeRate,-2002.0,4296.0,12981.0,11383.0,APC.AX
totalCashFromOperatingActivities,-3030817.0,369870.0,-720449.0,-6147539.0,APC.AX
depreciation,127110.0,87779.0,31444.0,20189.0,APC.AX
changeToInventory,-52760.0,-52760.0,-52760.0,-52760.0,APC.AX
changeToAccountReceivables,-476965.0,1053544.0,-1486956.0,87803.0,APC.AX
otherCashflowsFromFinancingActivities,-1056089.0,-286811.0,-316999.0,-78280.0,APC.AX
changeToNetincome,546611.0,144420.0,96162.0,685628.0,APC.AX
capitalExpenditures,-8462083.0,-4762722.0,-3474513.0,-60276.0,APC.AX
otherCashflowsFromInvestingActivities,,318022.0,318022.0,318022.0,APC.AX
