Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,358336,105253,566608,84441,ICR.AX
effectOfAccountingCharges,,,,,ICR.AX
incomeBeforeTax,-4360849,-2554154,-499544,-210190,ICR.AX
minorityInterest,,,,,ICR.AX
netIncome,-4360849,-2554154,-499544,-210190,ICR.AX
sellingGeneralAdministrative,2392459,779677,199451,129638,ICR.AX
grossProfit,-1514196,-1102228,63605,3698,ICR.AX
ebit,-4352515,-2536875,-498354,-210381,ICR.AX
operatingIncome,-4352515,-2536875,-498354,-210381,ICR.AX
otherOperatingExpenses,-545812,-64600,-204100,-204100,ICR.AX
interestExpense,-5646,-16277,-467,-16,ICR.AX
extraordinaryItems,,,,,ICR.AX
nonRecurring,,,,,ICR.AX
otherItems,,,,,ICR.AX
incomeTaxExpense,0,0,0,0,ICR.AX
totalRevenue,372215,267539,63605,3698,ICR.AX
totalOperatingExpenses,4724730,2804414,561959,214079,ICR.AX
costOfRevenue,1886411,1369767,0,0,ICR.AX
totalOtherIncomeExpenseNet,-8334,-17279,-1190,191,ICR.AX
discontinuedOperations,,,,,ICR.AX
netIncomeFromContinuingOps,-4360849,-2554154,-499544,-210190,ICR.AX
netIncomeApplicableToCommonShares,-4360849,-2554154,-499544,-210190,ICR.AX
