,0,1,ticker
0,Market Cap (intraday),47.35B,TLS.AX
1,Enterprise Value,63.66B,TLS.AX
2,Trailing P/E,25.83,TLS.AX
3,Forward P/E,26.81,TLS.AX
4,PEG Ratio (5 yr expected),,TLS.AX
5,Price/Sales (ttm),2.28,TLS.AX
6,Price/Book (mrq),3.25,TLS.AX
7,Enterprise Value/Revenue,3.03,TLS.AX
8,Enterprise Value/EBITDA,8.31,TLS.AX
