Breakdown,2021-07-31 00:00:00,ticker
changeToLiabilities,0,LYK.AX
totalCashFromFinancingActivities,1074508,LYK.AX
issuanceOfStock,1074508,LYK.AX
netIncome,-222524,LYK.AX
changeInCash,851944,LYK.AX
totalCashFromOperatingActivities,-222564,LYK.AX
changeToNetincome,-40,LYK.AX
