Breakdown,Value,ticker
zip,6058,BPP.AX
sector,Industrials,BPP.AX
longBusinessSummary,"Babylon Pump & Power Limited focuses on rental of specialty diesel driven pumping and power generation equipment in Australia. The company offers positive displacement pumps, multistage pumps, liquid and air filtrations, dewatering and fluid management, and compressed air dryers. It also offers rebuild and maintenance services for diesel engines and components; and water blasting and ancillary services to the resources sectors. The company was formerly known as IM Medical Limited and changed its name to Babylon Pump & Power Limited in December 2017. Babylon Pump & Power Limited was incorporated in 1990 and is headquartered in Forrestfield, Australia.",BPP.AX
city,Forrestfield,BPP.AX
phone,61 8 9454 6309,BPP.AX
state,WA,BPP.AX
compensationAsOfEpochDate,1640908800,BPP.AX
country,Australia,BPP.AX
website,https://www.babylonpumpandpower.com,BPP.AX
maxAge,86400,BPP.AX
address1,74 Harrison Road,BPP.AX
industry,Rental & Leasing Services,BPP.AX
