Breakdown,Value,ticker
zip,3121,TD1.AX
sector,Healthcare,TD1.AX
longBusinessSummary,"TALi Digital Limited operates as a medical technology company in Australia. It provides diagnostic and therapeutic solutions for cognitive function and behavior. The company also offers TALi TRAIN, a game-based training program for young children to enhance the underlying attentional processes; TALi Portal, which allows healthcare professionals, educators, and parents to assess a child's daily performance and identify strengths and weaknesses to tailor the program to child's needs; and TALi Detect that consists of seven tests to profile cognitive attention capabilities of a child. It has a strategic licensing agreement with Akili Interactive Labs, Inc for pediatric cognition products. The company was formerly known as Novita Healthcare Limited and changed its name to TALI Digital Limited in December 2019. TALi Digital Limited was incorporated in 2004 and is based in Cremorne, Australia.",TD1.AX
city,Cremorne,TD1.AX
phone,61 3 9192 9937,TD1.AX
state,VIC,TD1.AX
compensationAsOfEpochDate,1640908800,TD1.AX
country,Australia,TD1.AX
website,https://talidigital.com,TD1.AX
maxAge,86400,TD1.AX
address1,19 William Street,TD1.AX
industry,Health Information Services,TD1.AX
address2,Level 5,TD1.AX
