Breakdown,Value,ticker
zip,2000,AIV.AX
sector,Basic Materials,AIV.AX
longBusinessSummary,"ActivEX Limited engages in the acquisition, identification, and delineation of mineral resource projects. The company focuses on the exploration of gold, copper, and coal mineralization. It holds interest in 22 granted and 4 application exploration permits for minerals that comprises 478 sub-blocks covering an area of approximately 1,524 square kilometers located in Northern Queensland. ActivEX Limited was incorporated in 2005 and is based in Sydney, Australia.",AIV.AX
city,Sydney,AIV.AX
phone,61 2 9251 9088,AIV.AX
state,NSW,AIV.AX
compensationAsOfEpochDate,1640908800,AIV.AX
country,Australia,AIV.AX
website,https://www.activex.com.au,AIV.AX
maxAge,86400,AIV.AX
address1,3B Macquarie Street,AIV.AX
fax,61 2 9251 9066,AIV.AX
industry,Other Industrial Metals & Mining,AIV.AX
address2,Suite 2,AIV.AX
