Breakdown,Value,ticker
zip,2060,LGM.AX
sector,Basic Materials,LGM.AX
longBusinessSummary,"Legacy Minerals Holdings Limited acquires, explores for, and develops mineral properties. The company primarily explores for gold and copper deposits. It owns 100% interests in the Cobar, Harden, Bauloora, Rockley, and Fontenoy projects covering an area of 531 square kilometers located in the Lachlan Fold Belt in New South Wales. It also has 333 square kilometers of pending exploration licenses in New South Wales. Legacy Minerals Holdings Limited was founded in 2017 and is based in North Sydney, Australia.",LGM.AX
city,North Sydney,LGM.AX
phone,61 2 8005 7107,LGM.AX
state,NSW,LGM.AX
compensationAsOfEpochDate,1640908800,LGM.AX
country,Australia,LGM.AX
website,https://legacyminerals.com.au,LGM.AX
maxAge,86400,LGM.AX
address1,401/54 Miller Street,LGM.AX
industry,Other Industrial Metals & Mining,LGM.AX
