Breakdown,Value,ticker
zip,6008,OZZ.AX
sector,Basic Materials,OZZ.AX
longBusinessSummary,"Ozz Resources Limited explores for gold and base metals in Western Australia. It holds a 100% interest in the Maguires Reward Project that includes a single prospecting license covering an area of 200 hectares. The company also holds an interest in the Wardarbie South Project, which comprises three prospecting licenses covering an area of 600 hectares; and the Rabbit Bore Project that includes a single exploration license covering an area of 2,100 hectares located in Central Murchison. In addition, it has interests in the Mt Davis Project that comprises six granted prospecting licenses and two contiguous prospecting license applications covering an area of 1,216 hectares; and the Peterwangy Project, which includes two granted exploration licenses covering 13 blocks for a total area of 4,440 hectares located in Western Australia. The company was incorporated in 2020 and is based in Subiaco, Australia.",OZZ.AX
city,Subiaco,OZZ.AX
phone,61 4 3896 7400,OZZ.AX
state,WA,OZZ.AX
compensationAsOfEpochDate,1640908800,OZZ.AX
country,Australia,OZZ.AX
website,https://www.ozzresources.com.au,OZZ.AX
maxAge,86400,OZZ.AX
address1,186 Hay Street,OZZ.AX
industry,Gold,OZZ.AX
address2,Suite 9,OZZ.AX
