Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,-45954,893161,450863,-145165,AXP.AX
totalCashflowsFromInvestingActivities,-1780309,-3253699,-5622422,-2011870,AXP.AX
netBorrowings,-265333,2633933,-41439,-809730,AXP.AX
totalCashFromFinancingActivities,2664586,3980364,8033613,3386129,AXP.AX
changeToOperatingActivities,-42568,-42568,-42568,-42568,AXP.AX
issuanceOfStock,3152916,1667084,8927235,4684300,AXP.AX
netIncome,5213338,-9252841,-2809686,-8575381,AXP.AX
changeInCash,99686,-267616,1044298,442058,AXP.AX
effectOfExchangeRate,-7443,-17607,-174674,-16547,AXP.AX
totalCashFromOperatingActivities,-777148,-976674,-1192219,-915654,AXP.AX
depreciation,1509909,6470395,493985,7494634,AXP.AX
otherCashflowsFromInvestingActivities,-1737741,-20029,-146111,-47544,AXP.AX
changeToInventory,20547,20547,20547,20547,AXP.AX
changeToAccountReceivables,-187626,80432,30315,-41801,AXP.AX
otherCashflowsFromFinancingActivities,-222997,-320653,-852183,-488441,AXP.AX
changeToNetincome,-7244794,832179,642304,352059,AXP.AX
capitalExpenditures,-733274,-3233670,-5476311,-1964326,AXP.AX
