Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
intangibleAssets,19927426.0,1230547.0,1167946.0,1326390.0,MDR.AX
totalLiab,32073188.0,4250865.0,3130031.0,2211238.0,MDR.AX
totalStockholderEquity,48448925.0,16662248.0,8644822.0,15168462.0,MDR.AX
minorityInterest,396225.0,358361.0,,,MDR.AX
otherCurrentLiab,16113961.0,995915.0,1578456.0,1219729.0,MDR.AX
totalAssets,80918338.0,21271474.0,11774853.0,17379700.0,MDR.AX
commonStock,90992487.0,45369890.0,28136013.0,25979898.0,MDR.AX
otherCurrentAssets,126276.0,127268.0,127022.0,115756.0,MDR.AX
retainedEarnings,-44231164.0,-30281714.0,-20645126.0,-12543741.0,MDR.AX
otherLiab,1212614.0,82950.0,53003.0,133331.0,MDR.AX
goodWill,34619363.0,4013868.0,4013869.0,4013868.0,MDR.AX
treasuryStock,1687602.0,1574072.0,1153935.0,1732305.0,MDR.AX
otherAssets,481695.0,,250001.0,-1.0,MDR.AX
cash,7150865.0,12345164.0,4400720.0,10474777.0,MDR.AX
totalCurrentLiabilities,23264510.0,3010996.0,3077028.0,2077907.0,MDR.AX
shortLongTermDebt,299762.0,,,,MDR.AX
otherStockholderEquity,1687602.0,1574072.0,1153935.0,1732305.0,MDR.AX
propertyPlantEquipment,4572480.0,1466779.0,405295.0,369876.0,MDR.AX
totalCurrentAssets,21317374.0,14560280.0,5937742.0,11669567.0,MDR.AX
netTangibleAssets,-6097864.0,11417833.0,3463007.0,9828204.0,MDR.AX
netReceivables,12464259.0,1839384.0,1129752.0,890879.0,MDR.AX
longTermDebt,6093539.0,,,,MDR.AX
accountsPayable,3789702.0,715026.0,746615.0,417224.0,MDR.AX
