Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,ACL.AX
effectOfAccountingCharges,,,,,ACL.AX
incomeBeforeTax,86653000,30830000,-9704000,-7641000,ACL.AX
minorityInterest,16000,16000,16000,16000,ACL.AX
netIncome,60373000,41255000,-10524000,-9012000,ACL.AX
sellingGeneralAdministrative,263702000,255839000,315300000,266979000,ACL.AX
grossProfit,520228000,396862000,369042000,313285000,ACL.AX
ebit,128001000,18467000,-5013000,-2752000,ACL.AX
operatingIncome,128001000,18467000,-5013000,-2752000,ACL.AX
otherOperatingExpenses,40473000,44654000,47249000,37740000,ACL.AX
interestExpense,-15130000,-16566000,-3940000,-3645000,ACL.AX
extraordinaryItems,,,,,ACL.AX
nonRecurring,,,,,ACL.AX
otherItems,,,,,ACL.AX
incomeTaxExpense,26264000,-10425000,820000,1371000,ACL.AX
totalRevenue,646702000,490570000,448455000,379245000,ACL.AX
totalOperatingExpenses,518701000,472103000,453468000,381997000,ACL.AX
costOfRevenue,126474000,93708000,79413000,65960000,ACL.AX
totalOtherIncomeExpenseNet,-41348000,12363000,-4691000,-4889000,ACL.AX
discontinuedOperations,,,,,ACL.AX
netIncomeFromContinuingOps,60389000,41255000,-10524000,-9012000,ACL.AX
netIncomeApplicableToCommonShares,60373000,41255000,-10524000,-9012000,ACL.AX
