Breakdown,Value,ticker
zip,3168,ACL.AX
sector,Healthcare,ACL.AX
longBusinessSummary,"Australian Clinical Labs Limited provides pathology services. The company offers various routine pathology tests, advanced pathology, first trimester screening and non-invasive prenatal testing, chemical pathology, hematology, histopathology, immunology, serology and microbiology, functional pathology, and commercial drug and alcohol testing services. The company offers its service to private and public hospitals. Australian Clinical Labs Limited was incorporated in 2020 and is based in Clayton, Australia.",ACL.AX
city,Clayton,ACL.AX
phone,61 3 9538 6777,ACL.AX
state,VIC,ACL.AX
compensationAsOfEpochDate,1640908800,ACL.AX
country,Australia,ACL.AX
website,https://www.clinicallabs.com.au,ACL.AX
maxAge,86400,ACL.AX
address1,1868-1892 Dandenong Road,ACL.AX
industry,Diagnostics & Research,ACL.AX
