Breakdown,2021-09-30 00:00:00,2020-09-30 00:00:00,2019-09-30 00:00:00,2018-09-30 00:00:00,ticker
researchDevelopment,,,,,OAU.AX
effectOfAccountingCharges,,,,,OAU.AX
incomeBeforeTax,-2402905,-2820406,-3296418,-5135510,OAU.AX
minorityInterest,,,,,OAU.AX
netIncome,-2402905,-2820406,-3296418,-5135510,OAU.AX
sellingGeneralAdministrative,1095005,1416948,1737672,1227284,OAU.AX
grossProfit,2001,4021,17349,94099,OAU.AX
ebit,-2279409,-2779545,-3277389,-5370878,OAU.AX
operatingIncome,-2279409,-2779545,-3277389,-5370878,OAU.AX
otherOperatingExpenses,,,,,OAU.AX
interestExpense,-198566,-163116,-19907,-19907,OAU.AX
extraordinaryItems,,,,,OAU.AX
nonRecurring,,,,,OAU.AX
otherItems,,,,,OAU.AX
incomeTaxExpense,0,0,0,0,OAU.AX
totalRevenue,2001,4021,17349,94099,OAU.AX
totalOperatingExpenses,2281410,2783566,3294738,5464977,OAU.AX
costOfRevenue,0,0,0,0,OAU.AX
totalOtherIncomeExpenseNet,-123496,-40861,-19029,235368,OAU.AX
discontinuedOperations,,,,,OAU.AX
netIncomeFromContinuingOps,-2402905,-2820406,-3296418,-5135510,OAU.AX
netIncomeApplicableToCommonShares,-2402905,-2820406,-3296418,-5135510,OAU.AX
