Breakdown,Value,ticker
zip,6000,CR1.AX
sector,Basic Materials,CR1.AX
longBusinessSummary,"Constellation Resources Limited engages in the exploration for mineral properties in Australia. The company primarily explores for nickel, copper, and gold deposits. It holds an interest in the Orpheus project that includes a 70% interest in three mineral exploration licenses and one mineral exploration license application comprising six tenements covering approximately 558 square kilometers located in the Fraser Range province of Western Australia, as well as a 100% interest in two exploration licenses, such as E28/2738 and E28/2957. The company was incorporated in 2011 and is based in Perth, Australia.",CR1.AX
city,Perth,CR1.AX
phone,61 8 9322 6322,CR1.AX
state,WA,CR1.AX
compensationAsOfEpochDate,1640908800,CR1.AX
country,Australia,CR1.AX
website,https://www.constellationresources.com.au,CR1.AX
maxAge,86400,CR1.AX
address1,28 The Esplanade,CR1.AX
fax,61 8 9322 6558,CR1.AX
industry,Other Industrial Metals & Mining,CR1.AX
address2,Level 9,CR1.AX
