Breakdown,Value,ticker
zip,6009,PRX.AX
sector,Basic Materials,PRX.AX
longBusinessSummary,"Prodigy Gold NL explores for and develops mineral resources in the Tanami gold district of the Northern Territory of Australia. It primarily explores for gold deposits. The company was formerly known as ABM Resources NL and changed its name to Prodigy Gold NL in May 2018. Prodigy Gold NL was incorporated in 1985 and is headquartered in Nedlands, Australia.",PRX.AX
city,Nedlands,PRX.AX
phone,61 8 9423 9777,PRX.AX
state,WA,PRX.AX
compensationAsOfEpochDate,1640908800,PRX.AX
country,Australia,PRX.AX
website,https://www.prodigygold.com.au,PRX.AX
maxAge,86400,PRX.AX
address1,141 Broadway,PRX.AX
fax,61 8 9423 9733,PRX.AX
industry,Gold,PRX.AX
address2,Level 1,PRX.AX
