Breakdown,Value,ticker
zip,3205,EQR.AX
sector,Basic Materials,EQR.AX
longBusinessSummary,"EQ Resources Limited explores for and produces tungsten, gold, and other mineral resources in Australia. Its flagship property is the Mt Carbine project comprising ML 4867 covering an area of 358.5 hectares and ML 4919 covering an area of 7.891 hectares located in Far North Queensland. The company was formerly known as Speciality Metals International Limited and changed its name to EQ Resources Limited in December 2020. EQ Resources Limited was incorporated in 2005 and is headquartered in Melbourne, Australia.",EQR.AX
city,Melbourne,EQR.AX
phone,61 7 4094 3072,EQR.AX
state,VIC,EQR.AX
compensationAsOfEpochDate,1640908800,EQR.AX
country,Australia,EQR.AX
website,https://www.eqresources.com.au,EQR.AX
maxAge,86400,EQR.AX
address1,Albert Road,EQR.AX
fax,61 7 4094 3036,EQR.AX
industry,Other Industrial Metals & Mining,EQR.AX
address2,Level 4,EQR.AX
