Breakdown,Value,ticker
zip,3006,AWC.AX
sector,Basic Materials,AWC.AX
compensationRisk,2,AWC.AX
auditRisk,5,AWC.AX
longBusinessSummary,"Alumina Limited, through its 40% interest in Alcoa World Alumina and Chemicals, engages in bauxite mining, alumina refining, and aluminum smelting businesses. The company has a network of bauxite mines and alumina refineries in Australia, Guinea, Brazil, and Spain, and Saudi Arabia; and a 55% interest in the Portland aluminium smelter in Victoria, Australia. It is also involved in shipping operations. The company was formerly known as WMC Limited and changed its name to Alumina Limited in December 2002 as part of the demerger of the WMC Group. Alumina Limited was incorporated in 1970 and is headquartered in Southbank, Australia.",AWC.AX
city,Southbank,AWC.AX
phone,61 3 8699 2600,AWC.AX
state,VIC,AWC.AX
shareHolderRightsRisk,1,AWC.AX
compensationAsOfEpochDate,1609372800,AWC.AX
governanceEpochDate,1643673600,AWC.AX
boardRisk,5,AWC.AX
country,Australia,AWC.AX
website,https://www.aluminalimited.com,AWC.AX
maxAge,86400,AWC.AX
overallRisk,3,AWC.AX
address1,2 Southbank Boulevard,AWC.AX
fax,61 3 8699 2699,AWC.AX
industry,Aluminum,AWC.AX
address2,Level 36,AWC.AX
