Breakdown,Value,ticker
zip,2010,NET.AX
sector,Technology,NET.AX
longBusinessSummary,"Netlinkz Limited provides network solutions in Australia, New Zealand, and China. It offers Virtual Secure Network technology that provides physical and virtual secure Ânetwork as a service' capabilities for enterprises of various sizes. The company also provides secure networking consulting, design, and implementation services to its resellers, partners, and customers. In addition, it engages in the sale, licensing, and support of network security solutions. The company was formerly known as iWebGate Limited and changed its name to Netlinkz Limited in October 2016. Netlinkz Limited was founded in 2004 and is headquartered in Darlinghurst, Australia.",NET.AX
city,Darlinghurst,NET.AX
phone,61 2 9329 9700,NET.AX
state,NSW,NET.AX
compensationAsOfEpochDate,1640908800,NET.AX
country,Australia,NET.AX
website,https://www.netlinkz.com,NET.AX
maxAge,86400,NET.AX
address1,65 Stanley Street,NET.AX
fax,61 2 8806 1091,NET.AX
industry,Software—Infrastructure,NET.AX
