Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
totalLiab,19069700000,16335500000,17009200000,14634300000,SCG.AX
totalStockholderEquity,18828400000,23338600000,23637700000,22533900000,SCG.AX
minorityInterest,166000000,209300000,228100000,247400000,SCG.AX
otherCurrentLiab,512900000,481500000,807700000,818500000,SCG.AX
totalAssets,38064100000,39883400000,40875000000,37415600000,SCG.AX
commonStock,9990800000,10164000000,10465100000,10495200000,SCG.AX
otherCurrentAssets,2278200000,152800000,286100000,95800000,SCG.AX
retainedEarnings,8733500000,13056300000,13063900000,11952100000,SCG.AX
otherLiab,728800000,157100000,191000000,274700000,SCG.AX
treasuryStock,104100000,118300000,108700000,86600000,SCG.AX
otherAssets,469300000,716000000,854500000,532100000,SCG.AX
cash,378100000,253000000,206100000,174000000,SCG.AX
totalCurrentLiabilities,2850100000,2727500000,3092700000,2704700000,SCG.AX
deferredLongTermAssetCharges,34000000,32700000,54800000,51100000,SCG.AX
shortLongTermDebt,1323800000,974700000,1227400000,623800000,SCG.AX
otherStockholderEquity,104100000,118300000,108700000,86600000,SCG.AX
propertyPlantEquipment,31347100000,34984400000,36089400000,33526900000,SCG.AX
totalCurrentAssets,3044300000,679000000,772600000,489000000,SCG.AX
longTermInvestments,3203400000,3504000000,3158500000,2867600000,SCG.AX
netTangibleAssets,18828400000,23338600000,23637700000,22533900000,SCG.AX
netReceivables,385900000,268500000,279100000,219200000,SCG.AX
longTermDebt,15371300000,13330800000,13685600000,11614200000,SCG.AX
accountsPayable,264200000,307600000,327200000,282200000,SCG.AX
