Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,32157.0,-238479.0,25639.0,-14558.0,MEU.AX
totalCashflowsFromInvestingActivities,-4191733.0,-1050957.0,-1193597.0,-1137987.0,MEU.AX
netBorrowings,-39030.0,-4581.0,-4581.0,-4581.0,MEU.AX
totalCashFromFinancingActivities,6108731.0,2499289.0,1303333.0,2354751.0,MEU.AX
changeToOperatingActivities,4158.0,6198.0,-42494.0,59164.0,MEU.AX
issuanceOfStock,6515000.0,2530000.0,1365000.0,2455000.0,MEU.AX
netIncome,-298290.0,-2272190.0,-317753.0,-306747.0,MEU.AX
changeInCash,1676872.0,1037586.0,-150094.0,993519.0,MEU.AX
totalCashFromOperatingActivities,-240128.0,-410746.0,-259830.0,-223245.0,MEU.AX
depreciation,39075.0,2068818.0,1775.0,4141.0,MEU.AX
changeToAccountReceivables,-29144.0,25361.0,55855.0,-31946.0,MEU.AX
otherCashflowsFromFinancingActivities,-367239.0,-26130.0,-61667.0,-100249.0,MEU.AX
changeToNetincome,11916.0,-454.0,17148.0,66701.0,MEU.AX
capitalExpenditures,-1691733.0,-1013911.0,-1193597.0,-1137987.0,MEU.AX
investments,,-37500.0,-37500.0,-37500.0,MEU.AX
