Breakdown,Value,ticker
zip,3000,BFG.AX
sector,Financial Services,BFG.AX
fullTimeEmployees,760,BFG.AX
longBusinessSummary,"Bell Financial Group Limited (Bell Financial Group) is an Australian-based provider of stockbroking, investment and financial advisory services to private, institutional and corporate clients. The Group is also a developer of proprietary technology, platforms, products and services for the Australian stockbroking market.",BFG.AX
city,Melbourne,BFG.AX
phone,61 3 9256 8700,BFG.AX
state,VIC,BFG.AX
compensationAsOfEpochDate,1609372800,BFG.AX
country,Australia,BFG.AX
website,https://www.bellfg.com.au,BFG.AX
maxAge,86400,BFG.AX
address1,101 Collins Street,BFG.AX
fax,+61 3 92568787,BFG.AX
industry,Capital Markets,BFG.AX
address2,Level 29,BFG.AX
