Breakdown,Value,ticker
zip,3070,ABY.AX
sector,Consumer Cyclical,ABY.AX
longBusinessSummary,"Adore Beauty Group Limited operates an integrated content, marketing, and e-commerce retail platform in Australia and New Zealand. The company primarily retails beauty and personal care products, including skincare, make-up, haircare, fragrance, and wellness products under various brands. It also offers editorial content on beauty news, reviews, tips, and expert how-to articles to educate the customers on purchasing decisions. The company was founded in 2000 and is headquartered in Northcote, Australia.",ABY.AX
city,Northcote,ABY.AX
phone,61 3 9344 1671,ABY.AX
state,VIC,ABY.AX
compensationAsOfEpochDate,1640908800,ABY.AX
country,Australia,ABY.AX
website,https://www.adorebeautygroup.com.au,ABY.AX
maxAge,86400,ABY.AX
address1,421 High Street,ABY.AX
industry,Internet Retail,ABY.AX
address2,Level 1,ABY.AX
