Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,S66.AX
effectOfAccountingCharges,,,,,S66.AX
incomeBeforeTax,-7463307,-906413,-2337972,-1839152,S66.AX
minorityInterest,,,,,S66.AX
netIncome,-7875822,-348688,-1726771,-1640004,S66.AX
sellingGeneralAdministrative,5086080,5731782,6645534,5637266,S66.AX
grossProfit,3430187,4172347,3831485,4631827,S66.AX
ebit,-1980840,-1598356,-2535130,-1107278,S66.AX
operatingIncome,-1980840,-1598356,-2535130,-1107278,S66.AX
otherOperatingExpenses,,,,,S66.AX
interestExpense,-235719,-507532,-26616,-104164,S66.AX
extraordinaryItems,,,,,S66.AX
nonRecurring,,,,,S66.AX
otherItems,,,,,S66.AX
incomeTaxExpense,412515,-557725,-611201,-199148,S66.AX
totalRevenue,26968985,39083873,21505428,10902233,S66.AX
totalOperatingExpenses,28949825,40682229,24040558,12009511,S66.AX
costOfRevenue,23538798,34911526,17673943,6270406,S66.AX
totalOtherIncomeExpenseNet,-5482467,691943,197158,-731874,S66.AX
discontinuedOperations,,,,,S66.AX
netIncomeFromContinuingOps,-7875822,-348688,-1726771,-1640004,S66.AX
netIncomeApplicableToCommonShares,-7875822,-348688,-1726771,-1640004,S66.AX
