Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
investments,599778,42036,300000,300000,ADN.AX
changeToLiabilities,405043,-1854,41538,1895,ADN.AX
totalCashflowsFromInvestingActivities,-4280046,-2456509,-1055307,-617365,ADN.AX
netBorrowings,-73000,-28565,-28565,-28565,ADN.AX
totalCashFromFinancingActivities,7923679,4867633,2651545,1869283,ADN.AX
changeToOperatingActivities,33802,17342,4744,7510,ADN.AX
issuanceOfStock,8021735,5170876,2862000,2091544,ADN.AX
netIncome,-6443299,-3447274,-1113181,-832707,ADN.AX
changeInCash,1906093,1329438,807977,592875,ADN.AX
totalCashFromOperatingActivities,-1737540,-1081686,-788261,-659043,ADN.AX
depreciation,155167,437799,139357,90639,ADN.AX
otherCashflowsFromInvestingActivities,242951,77221,-6796,254082,ADN.AX
changeToAccountReceivables,-149719,13002,-52222,-17531,ADN.AX
otherCashflowsFromFinancingActivities,-25056,-274678,-210455,-222261,ADN.AX
changeToNetincome,4261466,1899299,119366,-58012,ADN.AX
capitalExpenditures,-5122775,-3225766,-1348511,-775647,ADN.AX
