Breakdown,Value,ticker
zip,6007,SRY.AX
sector,Consumer Cyclical,SRY.AX
longBusinessSummary,"Story-I Limited, through its subsidiary, PT Inetindo Infocom, operates as a reseller and retailer of Apple and IT lifestyle products and services. The company also provides service and maintenance for Apple devices. It operates through 25 stores in 10 cities of Indonesia under the Story-I branded stores. The company was incorporated in 2013 and is headquartered in West Leederville, Australia.",SRY.AX
city,West Leederville,SRY.AX
phone,61 8 6141 3500,SRY.AX
state,WA,SRY.AX
compensationAsOfEpochDate,1640908800,SRY.AX
country,Australia,SRY.AX
website,https://www.story-i.com.au,SRY.AX
maxAge,86400,SRY.AX
address1,247 Oxford Street,SRY.AX
fax,61 8 6141 3599,SRY.AX
industry,Specialty Retail,SRY.AX
address2,Level 1,SRY.AX
